gene1	gene2
trio	Su(z)12
pbl	emp
cactin	emp
sec23	emp
cos	emp
Su(H)	emp
tum	emp
alph	emp
mbo	emp
osa	emp
mbt	CG2678
cbt	CG2678
rdx	CG2678
sty	crc
kuk	neur
fs(2)ltoPP43	neur
Rpd3	neur
dpld	neur
dom	neur
l(3)mbt	neur
tld	neur
tin	neur
CG10641	Rab5
mmy	Rab5
twi	Rab5
eve	Rab5
tow	Rab7
Vhl	Mmp2
rad50	Mmp2
Uba1	Mmp2
rg	Mmp2
mth	Mmp2
tou	Mmp2
bap	W
LIMK1	W
chrw	W
Khc	bowl
sdt	bowl
Patj	bowl
Fas3	bowl
Nrx-IV	bowl
prd	bowl
inv	fd59A
Sulf1	fd59A
CG10641	fd59A
glec	fd59A
Moe	fd59A
puc	tra2
by	tra2
sgg	tra2
Rab7	cathD
RhoGAPp190	cathD
scrib	cathD
tow	cathD
cin	cathD
peb	cathD
14-3-3zeta	cathD
uzip	cathD
msk	d
18w	d
Pvr	lva
RhoL	lva
raw	lva
Set2	lva
ap	lva
emp	pbl
cactin	pbl
Cyt-c-d	pbl
tum	pbl
alph	pbl
mbo	pbl
wee	pbl
osa	pbl
Hr46	pbl
eff	pbl
wls	CG33205
par-6	CG33205
rdo	da
hpo	da
tok	da
spn-A	da
Borr	da
CG16719	da
ine	da
bon	da
cin	da
Mer	da
glu	da
CycE	da
esc	da
alien	da
Dl	da
Stat92E	da
CycA	da
Eip63F-1	da
E(z)	da
Caf1	da
dmt	da
thr	da
asf1	da
emp	cactin
pbl	cactin
Cyt-c-d	cactin
Su(H)	cactin
CG9445	cactin
tum	cactin
alph	cactin
mbo	cactin
wee	cactin
osa	cactin
Hr46	cactin
eff	cactin
rdo	hpo
da	hpo
tok	hpo
spn-A	hpo
Borr	hpo
CG16719	hpo
ine	hpo
bon	hpo
cin	hpo
Mer	hpo
glu	hpo
CycE	hpo
esc	hpo
alien	hpo
Dl	hpo
Stat92E	hpo
CycA	hpo
Eip63F-1	hpo
E(z)	hpo
Caf1	hpo
dmt	hpo
thr	hpo
asf1	hpo
snf	Sema-2a
sns	Eip74EF
chic	Eip74EF
wus	eg
ecd	eg
Moe	eg
sav	Arc42
pnut	Arc42
peb	Arc42
tutl	toy
Ef1gamma	Galpha73B
Rho1	Galpha73B
ird5	Galpha73B
eff	Galpha73B
Rab7	RhoGAPp190
cathD	RhoGAPp190
Abl	BicD
rux	BicD
bigmax	BicD
lilli	BicD
spin	BicD
dj	BicD
dec-1	BicD
neur	MYPT-75D
Su(var)2-10	MYPT-75D
CycB	MYPT-75D
Pcaf	MYPT-75D
sls	MYPT-75D
Rpd3	MYPT-75D
dpld	MYPT-75D
dom	MYPT-75D
Apc	MYPT-75D
l(3)mbt	MYPT-75D
tld	MYPT-75D
B4	mus304
Dad	mus304
Set2	Pvr
Wnt5	Pvr
CG1942	Pvr
pav	Pvr
trio	kay
tll	Jra
hkl	Jra
d	msk
btl	msk
