gene1	gene2
kuz	E2f
Idgf2	elav
zfh1	frc
Pka-C3	pn
Dat	Bap60
RpL30	tral
tok	wus
CG17739	dpld
cort	pn
CG9445	mus304
form3	N
Src64B	Pi3K92E
tutl	cort
B4	wee
Hr46	cactin
ssh	CG6416
toe	Optix
CG34379	robo
Mmp1	CG17470
MED24	Dok
sn	loco
Sobp	bcd
Not1	Mlc1
ninaE	tsh
Stat92E	up
rhea	Nf1
ImpE3	Sb
mbo	osa
vlc	Axn
Lac	Moe
ftz-f1	rux
sec23	E(z)
MED4	Sh
ben	CSN4
jumu	sktl
bcd	nej
Pk61C	cta
Orct	bhr
bib	Dok
Set2	emp
tra2	MED4
ine	Idgf4
scyl	Crk
kkv	ash2
l(2)37Cc	mri
eff	gkt
Moe	MED4
EcR	hyx
cp309	Aph-4
Syx1A	stil
PebIII	hkb
l(2)efl	Su(var)2-10
lva	ap
E2f2	Alk
fal	fred
Cyp1	prd
ash1	Dok
rg	Snap
brk	Cct1
dei	blow
brk	Pgant35A
tou	Crk
dei	lola
cnk	Eip71CD
Eip63F-1	Sur
chinmo	sle
CG34417	prod
W	NetB
ex	Krn
cin	thr
shot	slam
ecd	exu
bigmax	dj
Mlc1	Mhc
sno	Dhc64C
Su(z)12	nmo
brat	dpn
sli	ine
Moe	inv
svr	Akt1
pyd	srp
kkv	Rack1
Eip71CD	blow
d	CG34379
bt	vap
tok	betaTub56D
sec23	dpld
Arc-p34	Alk
Nrt	Hs6st
Mkp3	dally
tkv	Aph-4
Oseg1	Ark
glu	numb
Rho1	Myo61F
exu	brm
blow	PebIII
mus304	PhKgamma
Galpha73B	sns
dpn	Taf4
mth	Sin3A
mam	ap
uzip	tow
opa	noc
CycE	alien
sax	cin
CG3987	Apc
tum	alph
Sema-2a	p53
MYPT-75D	dpld
CG18369	Dif
NetB	eIF-4a
exu	SelG
Mitf	RhoGAP68F
Chc	Src42A
RhoGAPp190	tow
Mer	Sur
th	Ald
l(2)gl	toe
sn	shg
Rack1	Hem
Atg5	Idgf4
dome	ena
CycA	Sobp
ine	betaTub56D
qm	ksr
Cip4	shrb
lilli	BicD
tub	Jra
Abd-B	dom
Hph	CG6416
CG12301	sle
Rca1	CycE
ird5	140up
prd	bowl
bt	Jra
Alk	SelD
Khc	bowl
CycB	tud
BicD	LIMK1
pot	pav
dally	CG1942
tll	d4
btl	emc
MED11	Idgf4
PebIII	CG16719
Pk92B	ttk
Mbs	oaf
Src64B	esc
sar1	caps
CG6416	ttk
asf1	ine
Optix	caup
NAT1	Src42A
Hr46	Eip63F-1
up	grp
Hr78	sn
Mlc1	up
Abl	Sh
ct	chrw
Dap160	Dys
glec	Dhc64C
enok	Mitf
Nrt	Fas3
Eip71CD	Idgf4
ex	cta
rdo	CycA
flw	fred
PhKgamma	noc
t	dib
Psn	Tab2
spn-A	Ef1gamma
rhea	caup
Myo61F	pros
pcm	PhKgamma
mus304	ppan
dome	lwr
140up	Lim1
bs	Myo31DF
pot	LanA
pcm	flw
noc	Nf1
N	Lim1
gro	Chc
mmy	CG18369
eIF-4E	wrapper
MED11	oaf
ash2	ben
ftz-f1	bap
sec23	rad50
