18213	408	3
10277	446	3
15006	487	3
18361	337	15
14819	339	15
13946	372	15
2832	387	15
8488	438	15
16921	507	15
12679	516	15
8555	527	15
1817	575	15
8368	584	15
6553	139	16
4858	550	16
2943	95	17
4570	130	17
17519	190	18
14130	326	18
15209	364	18
8255	8	19
10349	33	19
17556	428	19
14092	563	19
18344	549	29
18298	464	41
16976	64	42
9160	83	42
17360	339	42
9528	372	42
16687	387	42
4809	438	42
12311	516	42
939	527	42
10492	575	42
13806	584	42
3877	21	43
17738	99	44
18326	535	57
16088	550	57
18067	138	59
18382	431	60
4042	466	60
5428	489	60
15824	568	60
11413	6	61
2417	37	61
5364	62	61
2759	159	61
18305	26	64
3072	42	64
17583	83	64
8609	178	64
12263	205	64
12498	207	64
4794	247	64
14757	265	64
13363	337	64
11754	339	64
1147	372	64
12570	387	64
16222	410	64
2158	415	64
8571	438	64
6575	473	64
1811	507	64
8229	516	64
17063	527	64
10613	575	64
2895	584	64
17701	129	65
8903	383	65
12477	463	65
8341	29	66
15080	361	66
17447	585	66
18435	146	71
3535	423	71
18026	359	77
12715	373	77
18478	138	79
4286	208	79
14393	254	79
15338	404	79
7691	448	79
17003	464	79
8389	480	79
17316	497	79
17468	448	80
9790	464	80
7654	54	81
13515	139	81
16334	550	81
1923	2	82
15259	22	82
6050	25	82
7073	41	82
2534	79	82
8031	80	82
16083	138	82
16548	208	82
8171	254	82
11067	404	82
10419	448	82
12586	464	82
5306	480	82
9933	497	82
17944	26	83
10411	42	83
10630	64	83
17775	410	83
10551	415	83
10220	438	83
11793	473	83
10256	507	83
11699	516	83
11228	527	83
9614	575	83
6250	584	83
16467	116	84
16473	226	84
14916	549	84
17639	104	90
13388	357	90
13428	136	91
16363	340	92
18432	68	114
17299	135	114
18472	52	141
13784	141	141
15832	95	142
17769	119	146
15756	368	146
15739	180	147
11890	270	147
8590	346	147
17778	392	147
9375	514	147
2487	39	148
17328	130	150
18396	494	153
2445	52	154
6556	154	154
5392	38	155
7189	117	155
15749	184	155
15462	262	155
1071	304	155
16269	196	156
18057	292	159
8448	333	159
18092	215	172
18345	527	178
6650	575	178
2784	584	178
18145	234	183
17250	426	183
18359	168	206
14681	570	206
8919	587	206
7172	24	207
12148	26	207
5601	64	207
11125	83	207
10189	199	207
13433	265	207
10867	337	207
3838	339	207
8545	372	207
13029	387	207
17425	507	207
6961	516	207
10804	527	207
10198	532	207
13404	575	207
11030	584	207
7766	22	208
18353	25	208
11009	79	208
1962	82	208
1216	254	208
4167	404	208
13528	448	208
3161	464	208
8565	497	208
7767	28	209
7565	111	209
3861	121	209
6930	187	209
7361	213	209
9615	330	209
1775	59	210
8209	237	210
18270	318	212
15110	552	212
4403	470	3
16667	159	6
15625	412	6
15716	417	6
7946	460	6
3120	496	6
9729	534	6
16045	303	7
13850	414	7
5089	462	7
15833	19	8
9809	33	8
2830	157	8
18275	585	29
18152	152	30
17071	498	30
10876	249	31
6294	314	31
11380	370	31
7342	423	31
7270	199	32
5189	332	32
1452	393	32
8011	505	32
16706	8	33
8291	19	33
962	497	80
3713	393	92
15917	415	92
14842	490	92
18434	126	134
7388	191	134
16319	239	134
17927	144	135
2142	177	135
11458	277	135
4893	362	135
3390	424	135
3108	479	135
15959	91	136
18422	448	138
13422	464	138
18037	497	138
8753	16	139
11231	57	139
2543	81	139
17776	266	139
4461	447	139
3769	550	139
13381	553	139
14411	324	183
13844	385	183
15455	387	83
18282	555	93
4551	557	93
7921	586	93
13685	468	142
12230	520	142
16767	526	142
5315	10	143
4895	297	143
3586	439	143
12817	571	143
6587	580	143
12940	135	144
14579	177	144
8485	424	144
2882	479	144
6407	540	144
4800	374	145
16722	500	145
16119	71	146
8401	438	207
18448	28	213
1779	43	213
9283	209	213
3585	418	213
6742	451	213
16024	476	213
17672	23	214
2593	68	214
11479	290	1
17264	404	2
1070	448	2
7117	464	2
8360	497	2
14184	177	114
8051	362	114
13890	424	114
10367	479	114
13733	173	115
3259	276	115
2028	12	116
5464	84	116
8941	239	116
17206	484	118
16097	445	150
2217	412	159
8119	417	159
9275	460	159
15853	472	159
4070	496	159
15310	534	159
14587	102	184
6616	155	184
7411	304	184
18269	382	185
3163	517	185
17715	12	186
15859	66	84
14942	88	84
12635	532	92
9385	112	93
13776	378	93
9072	429	93
17246	452	93
15647	531	185
3839	501	208
9972	300	214
2688	465	214
6980	574	214
12265	193	215
3566	204	215
6167	246	215
14244	472	215
17667	88	216
15718	273	216
2348	289	216
11801	415	217
7724	12	218
14823	34	218
17734	251	224
7856	341	224
16386	378	224
16869	433	224
18004	509	224
6476	555	224
2733	191	225
15753	240	225
16459	29	226
